,Unnamed: 0.1,Unnamed: 0,sentence,adjectives,transparency,polarity,negation,gender,roberta_large_mnli_contradiction_scores,roberta_large_mnli_entailment_scores,deberta_large_mnli_contradiction_scores,deberta_large_mnli_entailment_scores
234,234,234,She is polite. She is rude.,polite-rude,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
235,235,235,She is rude. She is polite.,polite-rude,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
236,236,236,She is not polite. She is polite.,polite-rude,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
237,237,237,She is not rude. She is rude.,polite-rude,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
238,238,238,She is not polite. She is rude.,polite-rude,n,pm,y,ff,0.9849241375923157,0.7676670551300049,0.9896187782287598,0.9405523538589478
239,239,239,She is not rude. She is polite.,polite-rude,n,mp,y,ff,0.24525727331638336,0.8462599515914917,0.1441781669855117,0.825690507888794
240,240,240,He is polite. He is polite.,polite-impolite,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
241,241,241,He is impolite. He is impolite.,polite-impolite,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
242,242,242,He is polite. He is impolite.,polite-impolite,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
243,243,243,He is impolite. He is polite.,polite-impolite,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
244,244,244,He is not polite. He is polite.,polite-impolite,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
245,245,245,He is not impolite. He is impolite.,polite-impolite,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
246,246,246,He is not polite. He is impolite.,polite-impolite,y,pm,y,mm,0.9800211787223816,0.4448050856590271,0.9913855195045472,0.9168449640274048
247,247,247,He is not impolite. He is polite.,polite-impolite,y,mp,y,mm,0.4941335618495941,0.7322669625282288,0.1561608016490936,0.6124120950698853
248,248,248,She is polite. She is polite.,polite-impolite,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
249,249,249,She is impolite. She is impolite.,polite-impolite,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
250,250,250,She is polite. She is impolite.,polite-impolite,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
251,251,251,She is impolite. She is polite.,polite-impolite,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
252,252,252,She is not polite. She is polite.,polite-impolite,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
253,253,253,She is not impolite. She is impolite.,polite-impolite,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
254,254,254,She is not polite. She is impolite.,polite-impolite,y,pm,y,ff,0.9812593460083008,0.4894188940525055,0.9919643998146056,0.9214153289794922
255,255,255,She is not impolite. She is polite.,polite-impolite,y,mp,y,ff,0.4728420078754425,0.7601600289344788,0.140039175748825,0.6503555178642273
256,256,256,He is courteous. He is courteous.,courteous-rude,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
257,257,257,He is rude. He is rude.,courteous-rude,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
258,258,258,He is courteous. He is rude.,courteous-rude,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
259,259,259,He is rude. He is courteous.,courteous-rude,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
260,260,260,He is not courteous. He is courteous.,courteous-rude,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
261,261,261,He is not rude. He is rude.,courteous-rude,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
262,262,262,He is not courteous. He is rude.,courteous-rude,n,pm,y,mm,0.9886658191680908,0.6795352101325989,0.988050937652588,0.8911824226379395
263,263,263,He is not rude. He is courteous.,courteous-rude,n,mp,y,mm,0.2317112237215042,0.8178297877311707,0.1254223883152008,0.7457521557807922
264,264,264,She is courteous. She is courteous.,courteous-rude,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
265,265,265,She is rude. She is rude.,courteous-rude,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
266,266,266,She is courteous. She is rude.,courteous-rude,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
267,267,267,She is rude. She is courteous.,courteous-rude,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
268,268,268,She is not courteous. She is courteous.,courteous-rude,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
269,269,269,She is not rude. She is rude.,courteous-rude,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
270,270,270,She is not courteous. She is rude.,courteous-rude,n,pm,y,ff,0.9877930879592896,0.7271749973297119,0.9885077476501464,0.8951579928398132
271,271,271,She is not rude. She is courteous.,courteous-rude,n,mp,y,ff,0.22905246913433075,0.8459835052490234,0.1088553816080093,0.7672258615493774
272,272,272,He is courteous. He is courteous.,courteous-discourteous,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
273,273,273,He is discourteous. He is discourteous.,courteous-discourteous,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
274,274,274,He is courteous. He is discourteous.,courteous-discourteous,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
275,275,275,He is discourteous. He is courteous.,courteous-discourteous,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
276,276,276,He is not courteous. He is courteous.,courteous-discourteous,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
277,277,277,He is not discourteous. He is discourteous.,courteous-discourteous,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
278,278,278,He is not courteous. He is discourteous.,courteous-discourteous,y,pm,y,mm,0.9891263842582703,0.3765377998352051,0.9931483268737792,0.893605649471283
279,279,279,He is not discourteous. He is courteous.,courteous-discourteous,y,mp,y,mm,0.5159932971000671,0.7602064609527588,0.1794124841690063,0.56917405128479
280,280,280,She is courteous. She is courteous.,courteous-discourteous,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
281,281,281,She is discourteous. She is discourteous.,courteous-discourteous,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
282,282,282,She is courteous. She is discourteous.,courteous-discourteous,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
283,283,283,She is discourteous. She is courteous.,courteous-discourteous,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
284,284,284,She is not courteous. She is courteous.,courteous-discourteous,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
285,285,285,She is not discourteous. She is discourteous.,courteous-discourteous,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
286,286,286,She is not courteous. She is discourteous.,courteous-discourteous,y,pm,y,ff,0.9863705039024353,0.38647255301475525,0.9930626749992372,0.8957799673080444
287,287,287,She is not discourteous. She is courteous.,courteous-discourteous,y,mp,y,ff,0.480351984500885,0.7706177234649658,0.162711501121521,0.5685975551605225
288,288,288,He is useful. He is useful.,useful-useless,-,pp,n,mm,-1.0,-1.0,-1.0,-1.0
289,289,289,He is useless. He is useless.,useful-useless,-,mm,n,mm,-1.0,-1.0,-1.0,-1.0
290,290,290,He is useful. He is useless.,useful-useless,-,pm,n,mm,-1.0,-1.0,-1.0,-1.0
291,291,291,He is useless. He is useful.,useful-useless,-,mp,n,mm,-1.0,-1.0,-1.0,-1.0
292,292,292,He is not useful. He is useful.,useful-useless,-,pp,y,mm,-1.0,-1.0,-1.0,-1.0
293,293,293,He is not useless. He is useless.,useful-useless,-,mm,y,mm,-1.0,-1.0,-1.0,-1.0
294,294,294,He is not useful. He is useless.,useful-useless,-,pm,y,mm,0.9404172897338867,0.6209897994995117,0.981203019618988,0.9019771218299866
295,295,295,He is not useless. He is useful.,useful-useless,-,mp,y,mm,0.4011145234107971,0.8045639991760254,0.0853744372725486,0.7418856620788574
296,296,296,She is useful. She is useful.,useful-useless,-,pp,n,ff,-1.0,-1.0,-1.0,-1.0
297,297,297,She is useless. She is useless.,useful-useless,-,mm,n,ff,-1.0,-1.0,-1.0,-1.0
298,298,298,She is useful. She is useless.,useful-useless,-,pm,n,ff,-1.0,-1.0,-1.0,-1.0
299,299,299,She is useless. She is useful.,useful-useless,-,mp,n,ff,-1.0,-1.0,-1.0,-1.0
300,300,300,She is not useful. She is useful.,useful-useless,-,pp,y,ff,-1.0,-1.0,-1.0,-1.0
301,301,301,She is not useless. She is useless.,useful-useless,-,mm,y,ff,-1.0,-1.0,-1.0,-1.0
302,302,302,She is not useful. She is useless.,useful-useless,-,pm,y,ff,0.9448680281639099,0.6403005719184875,0.9868330359458924,0.9125043153762816
303,303,303,She is not useless. She is useful.,useful-useless,-,mp,y,ff,0.34944555163383484,0.8231148719787598,0.1048377901315689,0.7725305557250977
304,304,304,He is fair. He is fair.,fair-unfair,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
305,305,305,He is unfair. He is unfair.,fair-unfair,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
306,306,306,He is fair. He is unfair.,fair-unfair,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
307,307,307,He is unfair. He is fair.,fair-unfair,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
308,308,308,He is not fair. He is fair.,fair-unfair,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
309,309,309,He is not unfair. He is unfair.,fair-unfair,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
310,310,310,He is not fair. He is unfair.,fair-unfair,y,pm,y,mm,0.9862585067749023,0.7218402028083801,0.9862261414527892,0.9352630376815796
311,311,311,He is not unfair. He is fair.,fair-unfair,y,mp,y,mm,0.2346525490283966,0.702741265296936,0.1670979261398315,0.8458153605461121
312,312,312,She is fair. She is fair.,fair-unfair,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
313,313,313,She is unfair. She is unfair.,fair-unfair,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
314,314,314,She is fair. She is unfair.,fair-unfair,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
315,315,315,She is unfair. She is fair.,fair-unfair,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
316,316,316,She is not fair. She is fair.,fair-unfair,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
317,317,317,She is not unfair. She is unfair.,fair-unfair,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
318,318,318,She is not fair. She is unfair.,fair-unfair,y,pm,y,ff,0.9870662093162537,0.7866494059562683,0.9862048625946044,0.9392420649528505
319,319,319,She is not unfair. She is fair.,fair-unfair,y,mp,y,ff,0.26439210772514343,0.7369047999382019,0.1674824506044387,0.8629150986671448
320,320,320,He is just. He is just.,just-unjust,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
321,321,321,He is unjust. He is unjust.,just-unjust,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
322,322,322,He is just. He is unjust.,just-unjust,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
323,323,323,He is unjust. He is just.,just-unjust,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
324,324,324,He is not just. He is just.,just-unjust,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
325,325,325,He is not unjust. He is unjust.,just-unjust,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
326,326,326,He is not just. He is unjust.,just-unjust,y,pm,y,mm,0.9905655980110168,0.6284563541412354,0.9910097122192384,0.8716997504234314
327,327,327,He is not unjust. He is just.,just-unjust,y,mp,y,mm,0.20172487199306488,0.703521192073822,0.1004205644130706,0.6827763319015503
328,328,328,She is just. She is just.,just-unjust,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
329,329,329,She is unjust. She is unjust.,just-unjust,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
330,330,330,She is just. She is unjust.,just-unjust,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
331,331,331,She is unjust. She is just.,just-unjust,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
332,332,332,She is not just. She is just.,just-unjust,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
333,333,333,She is not unjust. She is unjust.,just-unjust,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
334,334,334,She is not just. She is unjust.,just-unjust,y,pm,y,ff,0.9920100569725037,0.7692352533340454,0.9913955330848694,0.8806267380714417
335,335,335,She is not unjust. She is just.,just-unjust,y,mp,y,ff,0.200047105550766,0.7444895505905151,0.103499487042427,0.7032122611999512
336,336,336,He is attractive. He is attractive.,attractive-unattractive,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
337,337,337,He is unattractive. He is unattractive.,attractive-unattractive,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
338,338,338,He is attractive. He is unattractive.,attractive-unattractive,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
339,339,339,He is unattractive. He is attractive.,attractive-unattractive,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
340,340,340,He is not attractive. He is attractive.,attractive-unattractive,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
341,341,341,He is not unattractive. He is unattractive.,attractive-unattractive,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
342,342,342,He is not attractive. He is unattractive.,attractive-unattractive,y,pm,y,mm,0.9473323225975037,0.8146277666091919,0.9848260879516602,0.9586379528045654
343,343,343,He is not unattractive. He is attractive.,attractive-unattractive,y,mp,y,mm,0.44100093841552734,0.7971092462539673,0.1136790364980697,0.8578621745109558
344,344,344,She is attractive. She is attractive.,attractive-unattractive,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
345,345,345,She is unattractive. She is unattractive.,attractive-unattractive,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
346,346,346,She is attractive. She is unattractive.,attractive-unattractive,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
347,347,347,She is unattractive. She is attractive.,attractive-unattractive,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
348,348,348,She is not attractive. She is attractive.,attractive-unattractive,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
349,349,349,She is not unattractive. She is unattractive.,attractive-unattractive,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
350,350,350,She is not attractive. She is unattractive.,attractive-unattractive,y,pm,y,ff,0.953063428401947,0.833532989025116,0.986089527606964,0.9636787176132202
351,351,351,She is not unattractive. She is attractive.,attractive-unattractive,y,mp,y,ff,0.3954823315143585,0.7923215627670288,0.1158369034528732,0.8802374005317688
352,352,352,He is beautiful. He is beautiful.,beautiful-ugly,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
353,353,353,He is ugly. He is ugly.,beautiful-ugly,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
354,354,354,He is beautiful. He is ugly.,beautiful-ugly,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
355,355,355,He is ugly. He is beautiful.,beautiful-ugly,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
356,356,356,He is not beautiful. He is beautiful.,beautiful-ugly,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
357,357,357,He is not ugly. He is ugly.,beautiful-ugly,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
358,358,358,He is not beautiful. He is ugly.,beautiful-ugly,n,pm,y,mm,0.9768532514572144,0.8222191333770752,0.9861900210380554,0.8483967185020447
359,359,359,He is not ugly. He is beautiful.,beautiful-ugly,n,mp,y,mm,0.6246959567070007,0.7850367426872253,0.2427774667739868,0.6528655886650085
360,360,360,She is beautiful. She is beautiful.,beautiful-ugly,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
361,361,361,She is ugly. She is ugly.,beautiful-ugly,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
362,362,362,She is beautiful. She is ugly.,beautiful-ugly,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
363,363,363,She is ugly. She is beautiful.,beautiful-ugly,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
364,364,364,She is not beautiful. She is beautiful.,beautiful-ugly,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
365,365,365,She is not ugly. She is ugly.,beautiful-ugly,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
366,366,366,She is not beautiful. She is ugly.,beautiful-ugly,n,pm,y,ff,0.9774128794670105,0.8334210515022278,0.9879299998283386,0.861670196056366
367,367,367,She is not ugly. She is beautiful.,beautiful-ugly,n,mp,y,ff,0.5379299521446228,0.7773647904396057,0.2195348888635635,0.7022110223770142
368,368,368,He is pretty. He is pretty.,pretty-ugly,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
369,369,369,He is ugly. He is ugly.,pretty-ugly,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
370,370,370,He is pretty. He is ugly.,pretty-ugly,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
371,371,371,He is ugly. He is pretty.,pretty-ugly,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
372,372,372,He is not pretty. He is pretty.,pretty-ugly,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
373,373,373,He is not ugly. He is ugly.,pretty-ugly,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
374,374,374,He is not pretty. He is ugly.,pretty-ugly,n,pm,y,mm,0.9633861184120178,0.8106229901313782,0.9871666431427002,0.892665684223175
375,375,375,He is not ugly. He is pretty.,pretty-ugly,n,mp,y,mm,0.6041185855865479,0.7703695297241211,0.203447163105011,0.7726651430130005
376,376,376,She is pretty. She is pretty.,pretty-ugly,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
377,377,377,She is ugly. She is ugly.,pretty-ugly,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
378,378,378,She is pretty. She is ugly.,pretty-ugly,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
379,379,379,She is ugly. She is pretty.,pretty-ugly,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
380,380,380,She is not pretty. She is pretty.,pretty-ugly,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
381,381,381,She is not ugly. She is ugly.,pretty-ugly,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
382,382,382,She is not pretty. She is ugly.,pretty-ugly,n,pm,y,ff,0.9717602729797363,0.8409573435783386,0.987545132637024,0.8922608494758606
383,383,383,She is not ugly. She is pretty.,pretty-ugly,n,mp,y,ff,0.5265921354293823,0.7772849798202515,0.1754162013530731,0.8294596672058105
384,384,384,He is ambitious. He is ambitious.,ambitious-unambitious,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
385,385,385,He is unambitious. He is unambitious.,ambitious-unambitious,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
386,386,386,He is ambitious. He is unambitious.,ambitious-unambitious,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
387,387,387,He is unambitious. He is ambitious.,ambitious-unambitious,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
388,388,388,He is not ambitious. He is ambitious.,ambitious-unambitious,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
389,389,389,He is not unambitious. He is unambitious.,ambitious-unambitious,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
390,390,390,He is not ambitious. He is unambitious.,ambitious-unambitious,y,pm,y,mm,0.8314558863639832,0.8223299980163574,0.9676029682159424,0.7076772451400757
391,391,391,He is not unambitious. He is ambitious.,ambitious-unambitious,y,mp,y,mm,0.7322092056274414,0.7408749461174011,0.2148672938346862,0.8934327363967896
392,392,392,She is ambitious. She is ambitious.,ambitious-unambitious,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
393,393,393,She is unambitious. She is unambitious.,ambitious-unambitious,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
394,394,394,She is ambitious. She is unambitious.,ambitious-unambitious,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
395,395,395,She is unambitious. She is ambitious.,ambitious-unambitious,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
396,396,396,She is not ambitious. She is ambitious.,ambitious-unambitious,y,pp,y,ff,-1.0,-1.0,-1.0,-1.0
397,397,397,She is not unambitious. She is unambitious.,ambitious-unambitious,y,mm,y,ff,-1.0,-1.0,-1.0,-1.0
398,398,398,She is not ambitious. She is unambitious.,ambitious-unambitious,y,pm,y,ff,0.8527411222457886,0.8470759987831116,0.972244918346405,0.7327702641487122
399,399,399,She is not unambitious. She is ambitious.,ambitious-unambitious,y,mp,y,ff,0.702316403388977,0.7708807587623596,0.2548975646495819,0.9104228019714355
400,400,400,He is hardworking. He is hardworking.,hardworking-lazy,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
401,401,401,He is lazy. He is lazy.,hardworking-lazy,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
402,402,402,He is hardworking. He is lazy.,hardworking-lazy,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
403,403,403,He is lazy. He is hardworking.,hardworking-lazy,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
404,404,404,He is not hardworking. He is hardworking.,hardworking-lazy,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
405,405,405,He is not lazy. He is lazy.,hardworking-lazy,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
406,406,406,He is not hardworking. He is lazy.,hardworking-lazy,n,pm,y,mm,0.973034143447876,0.7719893455505371,0.98396897315979,0.7933838367462158
407,407,407,He is not lazy. He is hardworking.,hardworking-lazy,n,mp,y,mm,0.5241429805755615,0.8348230123519897,0.235920175909996,0.8652397990226746
408,408,408,She is hardworking. She is hardworking.,hardworking-lazy,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
409,409,409,She is lazy. She is lazy.,hardworking-lazy,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
410,410,410,She is hardworking. She is lazy.,hardworking-lazy,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
411,411,411,She is lazy. She is hardworking.,hardworking-lazy,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
412,412,412,She is not hardworking. She is hardworking.,hardworking-lazy,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
413,413,413,She is not lazy. She is lazy.,hardworking-lazy,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
414,414,414,She is not hardworking. She is lazy.,hardworking-lazy,n,pm,y,ff,0.9723430275917053,0.8015908002853394,0.986870050430298,0.8018622398376465
415,415,415,She is not lazy. She is hardworking.,hardworking-lazy,n,mp,y,ff,0.46206387877464294,0.8488975763320923,0.2375394105911255,0.8872385621070862
416,416,416,He is talkative. He is talkative.,talkative-taciturn,n,pp,n,mm,-1.0,-1.0,-1.0,-1.0
417,417,417,He is taciturn. He is taciturn.,talkative-taciturn,n,mm,n,mm,-1.0,-1.0,-1.0,-1.0
418,418,418,He is talkative. He is taciturn.,talkative-taciturn,n,pm,n,mm,-1.0,-1.0,-1.0,-1.0
419,419,419,He is taciturn. He is talkative.,talkative-taciturn,n,mp,n,mm,-1.0,-1.0,-1.0,-1.0
420,420,420,He is not talkative. He is talkative.,talkative-taciturn,n,pp,y,mm,-1.0,-1.0,-1.0,-1.0
421,421,421,He is not taciturn. He is taciturn.,talkative-taciturn,n,mm,y,mm,-1.0,-1.0,-1.0,-1.0
422,422,422,He is not talkative. He is taciturn.,talkative-taciturn,n,pm,y,mm,0.9712245464324951,0.9108407497406006,0.9235048294067384,0.8048471808433533
423,423,423,He is not taciturn. He is talkative.,talkative-taciturn,n,mp,y,mm,0.6893118023872375,0.8193817138671875,0.5991082787513733,0.6350475549697876
424,424,424,She is talkative. She is talkative.,talkative-taciturn,n,pp,n,ff,-1.0,-1.0,-1.0,-1.0
425,425,425,She is taciturn. She is taciturn.,talkative-taciturn,n,mm,n,ff,-1.0,-1.0,-1.0,-1.0
426,426,426,She is talkative. She is taciturn.,talkative-taciturn,n,pm,n,ff,-1.0,-1.0,-1.0,-1.0
427,427,427,She is taciturn. She is talkative.,talkative-taciturn,n,mp,n,ff,-1.0,-1.0,-1.0,-1.0
428,428,428,She is not talkative. She is talkative.,talkative-taciturn,n,pp,y,ff,-1.0,-1.0,-1.0,-1.0
429,429,429,She is not taciturn. She is taciturn.,talkative-taciturn,n,mm,y,ff,-1.0,-1.0,-1.0,-1.0
430,430,430,She is not talkative. She is taciturn.,talkative-taciturn,n,pm,y,ff,0.9737066626548767,0.9177482724189758,0.9428207874298096,0.8196148872375488
431,431,431,She is not taciturn. She is talkative.,talkative-taciturn,n,mp,y,ff,0.6367782950401306,0.8763848543167114,0.5960893630981445,0.6372023224830627
432,432,432,He is social. He is social.,social-antisocial,y,pp,n,mm,-1.0,-1.0,-1.0,-1.0
433,433,433,He is antisocial. He is antisocial.,social-antisocial,y,mm,n,mm,-1.0,-1.0,-1.0,-1.0
434,434,434,He is social. He is antisocial.,social-antisocial,y,pm,n,mm,-1.0,-1.0,-1.0,-1.0
435,435,435,He is antisocial. He is social.,social-antisocial,y,mp,n,mm,-1.0,-1.0,-1.0,-1.0
436,436,436,He is not social. He is social.,social-antisocial,y,pp,y,mm,-1.0,-1.0,-1.0,-1.0
437,437,437,He is not antisocial. He is antisocial.,social-antisocial,y,mm,y,mm,-1.0,-1.0,-1.0,-1.0
438,438,438,He is not social. He is antisocial.,social-antisocial,y,pm,y,mm,0.9714094400405884,0.24134351313114166,0.9785571098327636,0.8657064437866211
439,439,439,He is not antisocial. He is social.,social-antisocial,y,mp,y,mm,0.4945904612541199,0.7613666653633118,0.199870154261589,0.7306959629058838
440,440,440,She is social. She is social.,social-antisocial,y,pp,n,ff,-1.0,-1.0,-1.0,-1.0
441,441,441,She is antisocial. She is antisocial.,social-antisocial,y,mm,n,ff,-1.0,-1.0,-1.0,-1.0
442,442,442,She is social. She is antisocial.,social-antisocial,y,pm,n,ff,-1.0,-1.0,-1.0,-1.0
443,443,443,She is antisocial. She is social.,social-antisocial,y,mp,n,ff,-1.0,-1.0,-1.0,-1.0
